student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail
S02215,Female,18,Bachelor,High,Yes,Moderate,5.28,77.9,5.47,1.1,92.5,52.3,5,Yes,67.5,69,68.2,74.4,70.7,2.59,Pass
S02216,Female,16,Bachelor,High,Yes,Quiet,3.88,91.6,6.46,4.7,100,63.8,2,No,52.4,48,61.9,54.5,53.6,2.51,Pass
S02217,Female,18,Bachelor,Low,Yes,Moderate,5.05,77.9,6.08,2.2,56.1,82.9,1,No,58.8,54.1,44.8,53.1,59,2.31,Pass
S02218,Male,18,Bachelor,Medium,Yes,Moderate,3.07,100,8.35,1.3,100,51.9,3,No,42.7,55.3,27.7,62.2,50.5,2.17,Pass
S02219,Female,15,High School,Medium,No,Moderate,4.68,79.3,5.49,0,100,92.7,2,No,70.4,74.4,72.4,92,76.1,2.59,Pass
S02220,Male,17,High School,High,Yes,Noisy,4.7,74.5,7.83,2.6,63.5,88.9,4,Yes,63.7,59.5,70.5,58.7,62.5,2.92,Pass
S02221,Female,16,High School,Low,Yes,Quiet,2.83,80.4,7.2,3.3,68,74,3,No,44.4,35.1,48.7,41.8,42.9,2.04,Fail
S02222,Male,17,High School,Medium,Yes,Quiet,2.17,100,5.75,1.5,87.5,25.7,0,No,59.9,51.2,64.1,37.6,54.9,2.14,Pass
S02223,Female,15,High School,Low,Yes,Quiet,2.38,87.6,6.65,2.7,61.3,62.8,1,No,41.9,47,40.6,45,43.1,1.41,Fail
S02224,Male,17,Bachelor,Medium,Yes,Moderate,3.5,74.7,6.82,0.9,70.8,84.9,1,No,61.3,48.6,51.9,66.3,57,2.48,Pass
S02225,Female,18,Master,Medium,Yes,Moderate,1.62,77.1,7.58,2.2,83.6,64.5,3,No,32.7,43.9,66.6,54.5,48.4,1.89,Fail
S02226,Male,18,Bachelor,Medium,Yes,Quiet,2.46,67.5,6.36,4.1,69.7,70.1,2,No,17.9,38.1,37,20.8,29.7,1.49,Fail
S02227,Male,16,High School,High,Yes,Quiet,4.44,90.4,7.63,2.1,76.6,100,1,No,68.1,63.2,72.1,73.7,68.2,2.77,Pass
S02228,Male,16,High School,Medium,Yes,Moderate,3.8,72.5,7.05,1.5,67,74.8,4,No,57.3,58.4,52.2,46.4,56.2,2.14,Pass
S02229,Male,16,Bachelor,Medium,Yes,Noisy,0.5,96.1,7.45,4.5,65.9,73.5,1,Yes,24.8,40.3,30.7,28.5,29.1,1.28,Fail
S02230,Female,15,High School,Low,Yes,Quiet,1.4,92.9,6.12,2.8,87.1,64.3,3,No,45.1,48.4,50.4,56.9,50,1.96,Pass
S02231,Female,16,Bachelor,Medium,Yes,Quiet,5.59,84,6.76,1.7,78.5,93.6,3,Yes,69.9,67.9,71.6,69.9,71.9,2.82,Pass
S02232,Male,15,PhD,Medium,Yes,Moderate,4.42,97.4,7.11,1.2,81.9,85.4,2,No,49.2,65.6,53.9,73.3,62.3,2.43,Pass
S02233,Female,18,High School,Low,Yes,Quiet,2.3,94.3,7.08,0.8,90.6,62.9,3,Yes,70.8,54.8,56.4,57,60.1,2.78,Pass
S02234,Male,17,High School,High,Yes,Moderate,1.21,86.6,6.96,3.1,82.8,59.2,1,Yes,39.2,48.1,46.6,50.4,46.2,1.76,Fail
S02235,Male,18,Bachelor,Low,Yes,Moderate,1.5,77.3,9.09,3.7,75,57.8,3,No,45.2,54.4,54.5,50.7,53.2,1.67,Pass
S02236,Female,18,PhD,Medium,Yes,Moderate,3.61,89.1,7.57,2.5,66.8,63.1,1,No,56,65.4,56.4,64.2,63.5,2.43,Pass
S02237,Male,18,Master,High,Yes,Noisy,5.37,89.1,7.73,2.2,86.7,58.4,2,Yes,55.2,50.1,51.3,51.4,51.2,1.69,Pass
S02238,Male,16,Master,High,Yes,Quiet,5.3,89.9,7.25,3.4,100,71.8,1,No,75.5,76.2,86.1,79.3,80.7,3.19,Pass
S02239,Female,16,High School,Medium,Yes,Noisy,1.11,85.8,7.53,0.4,93.2,82.7,4,No,40.6,40,42.1,26.2,39.4,1.45,Fail
S02240,Male,16,PhD,Low,Yes,Noisy,2.65,88.3,7.2,2.6,57.4,58.1,2,No,52.8,33.1,36.4,37.4,37.9,1.67,Fail
S02241,Male,17,High School,High,Yes,Quiet,1.97,88,8.82,2.5,49.6,59.4,1,No,53.8,64.4,59.5,61.3,58.1,2.2,Pass
S02242,Male,16,High School,Low,Yes,Quiet,3.16,98.6,6.94,3.1,69,60.9,2,Yes,30.7,51.3,40.3,55.3,45.8,1.56,Fail
S02243,Male,15,Master,High,Yes,Noisy,1.4,72.3,7.83,3.2,56.9,74.9,1,Yes,31.6,42.9,24.3,37.8,35.8,1.69,Fail
S02244,Female,18,Master,Medium,No,Moderate,2.35,75,9.09,1.9,60.7,54.9,1,Yes,28.3,38.5,43.9,42.2,39.9,1.48,Fail
S02245,Female,17,High School,Medium,Yes,Quiet,1.96,85.8,7.65,5.3,44.4,47.7,2,No,28.1,31.5,25.6,20.8,28.4,1.15,Fail
S02246,Female,17,High School,Low,Yes,Moderate,3.63,77.4,6.72,0.9,83.5,66.3,2,No,56.7,48.3,66.5,52.1,58.5,2.17,Pass
S02247,Male,17,High School,Medium,No,Moderate,2.38,87.1,6.27,1.8,62.6,71.1,1,Yes,42,54.2,45.4,38.1,47.1,1.83,Fail
S02248,Male,17,High School,High,Yes,Quiet,2.55,73.9,6.5,3.8,62.5,68,1,No,42.9,47,40,39.3,39.9,1.54,Fail
S02249,Female,17,High School,High,Yes,Moderate,3.61,75.4,7.39,1.5,70,68.4,2,No,55.7,48.3,56.9,60.6,54.1,2.6,Pass
S02250,Male,15,PhD,Low,Yes,Moderate,4.97,100,8.78,2.7,70.4,82.5,4,No,80.2,67.8,44.4,62,60.8,2.39,Pass
S02251,Male,18,Bachelor,High,Yes,Noisy,5.54,82.7,7.6,1.7,76.1,87.6,4,Yes,90.2,82.9,72.9,69,79.9,3.23,Pass
S02252,Male,17,Master,Low,Yes,Moderate,3.55,73.3,6.61,1.9,59,69.1,2,No,52.8,49,45.4,72.4,53.1,2.14,Pass
S02253,Male,18,Master,Medium,Yes,Moderate,2.89,83.9,6.7,0.6,94.8,71.8,4,No,34.8,34.9,45.3,48.5,40.7,1.05,Fail
S02254,Female,16,Bachelor,Medium,Yes,Moderate,4.58,95.4,6.85,3.6,84.2,97.6,1,No,54.1,57.9,45.9,71.2,58.1,2.12,Pass
S02255,Female,17,Master,Low,Yes,Quiet,4.4,97.1,5.66,3.7,86.2,66.2,3,Yes,62.2,61.8,63.8,53.3,57.9,2,Pass
S02256,Female,17,Bachelor,Low,Yes,Moderate,4.06,70.4,6.54,3.7,73.4,63.7,1,No,48.8,55.6,39.1,41.7,44.3,1.48,Fail
S02257,Male,18,High School,Medium,Yes,Moderate,1.1,77.3,6.5,1.9,96.1,49.8,1,No,35.6,42,28.8,37.2,36.9,1.5,Fail
S02258,Female,17,Bachelor,Medium,Yes,Noisy,4.45,87.2,9.78,3,87.3,80.2,0,No,70,58.5,63.9,70.1,64.2,2.65,Pass
S02259,Female,17,Bachelor,Low,Yes,Moderate,3.43,84.7,7.93,5.5,82.9,48.4,2,No,30.7,24,31,27.6,29.6,1.21,Fail
S02260,Male,17,Master,Medium,Yes,Moderate,1.93,69,5.93,2.9,95,60.5,1,Yes,14.8,36.7,30.7,32.1,24.8,0.77,Fail
S02261,Male,15,PhD,High,Yes,Quiet,2.19,70.6,5.43,0.8,54.9,54.8,3,Yes,27,42.9,18.7,28,26.1,1.27,Fail
S02262,Female,15,Bachelor,Medium,Yes,Noisy,3.7,74.3,5.69,1.2,82.9,50.8,3,No,33.5,60.7,60.7,51.9,50.4,1.83,Pass
S02263,Female,17,Master,Low,Yes,Quiet,0.5,67.3,8.41,1.1,70,92.7,2,No,35.1,31.9,46.8,39.2,37.8,1.32,Fail
S02264,Female,15,High School,Low,Yes,Noisy,2.85,80.4,5.65,4.5,69.1,72,2,No,40.3,25.8,44.7,29.3,31.4,1.13,Fail
S02265,Female,16,Master,Medium,Yes,Moderate,2.21,96.9,8.61,3.1,92,46.1,4,No,38.2,31.2,46.6,47.9,43,1.67,Fail
S02266,Male,17,High School,Medium,Yes,Quiet,2.09,78.3,7.24,0.1,100,74.7,1,No,55.2,46.1,48.7,45.8,44.7,1.28,Fail
S02267,Female,16,High School,Medium,Yes,Noisy,2.45,95.8,6.75,4.5,99.1,85.1,2,No,42,46.3,54.3,48.5,51.2,1.77,Pass
S02268,Female,18,High School,High,Yes,Moderate,1.22,85.3,5.86,3.3,80.1,77.1,4,No,19.9,26,17.8,32.7,22.6,0.99,Fail
S02269,Male,16,Bachelor,Medium,Yes,Moderate,4.26,83.2,8.26,2.8,75.1,87,0,No,58.8,60.6,68.6,65.6,61.9,2.65,Pass
S02270,Female,18,High School,Low,Yes,Quiet,0.5,68.3,7.55,4.8,98.6,78.4,2,No,28.6,20.7,36,28.2,30.6,1.09,Fail
S02271,Male,17,Master,High,Yes,Noisy,3.2,96.7,7.9,2.2,65.3,81.8,1,No,57,60.9,64.3,68.2,65.7,2.87,Pass
S02272,Male,18,High School,Medium,Yes,Moderate,1.98,86.2,6.73,4.5,100,68.6,3,Yes,42.3,56.9,50,46.7,46.7,1.94,Fail
S02273,Male,18,Master,Medium,No,Moderate,5.38,69,7.67,0,74.2,92.6,7,No,81.4,62.8,79.6,76.3,73.9,3.41,Pass
S02274,Female,16,Bachelor,High,Yes,Noisy,3.03,88.8,8.48,1.4,79.3,82.2,2,Yes,64.7,57.5,63.5,49.7,56.1,2.29,Pass
S02275,Female,16,High School,High,Yes,Moderate,0.5,79.1,7.6,3.7,72,74.2,0,No,27,20.7,20.4,30.6,22.7,1.15,Fail
S02276,Male,16,High School,Medium,Yes,Quiet,3.66,85.6,5.94,5,80.5,57.3,1,No,40.1,55.3,47.7,45.8,45.7,1.48,Fail
S02277,Female,17,Bachelor,Low,Yes,Moderate,1.69,87.4,7.52,0.7,66.3,85.8,2,No,54.9,52.9,48,41.3,46.7,2.02,Fail
S02278,Female,17,Bachelor,High,Yes,Moderate,4.18,97.2,7.75,1.9,74.4,87.9,2,No,61.4,55.3,58.3,65.6,61.3,2.2,Pass
S02279,Male,16,Bachelor,Medium,Yes,Noisy,3.74,73.7,8.68,2.7,82.3,100,1,No,61.2,45.8,58.9,42,55.3,2.59,Pass
S02280,Male,17,High School,Medium,Yes,Quiet,4.77,90.7,7.58,1.1,78.4,69.2,0,Yes,70.7,70.5,63.6,56.3,65.7,2.57,Pass
S02281,Female,17,Bachelor,Medium,Yes,Moderate,3.22,98.3,8.1,2.1,42.7,76.1,1,No,59.1,63.9,65.2,63.9,63.7,2.74,Pass
S02282,Male,18,PhD,Medium,Yes,Moderate,3.98,100,7.62,4.9,100,75.8,1,No,71.5,54.5,51.2,41.4,53.2,1.92,Pass
S02283,Female,18,High School,High,No,Quiet,3.05,95.5,5.65,1,100,40.8,3,No,66.6,48.9,52.2,52.1,56.1,2.31,Pass
S02284,Female,16,Bachelor,Medium,Yes,Quiet,2.29,88.6,7.83,2.1,62.5,82.9,4,No,34.6,52.5,50,52.2,48.8,2.36,Fail
S02285,Female,17,High School,High,Yes,Moderate,4.28,87.8,7.12,2.9,70.7,77.2,1,No,59.1,45.8,63.5,57.5,56.9,1.67,Pass
S02286,Female,18,Master,High,Yes,Moderate,1.52,100,9,3.2,77.4,63.4,5,No,38.5,37.4,42,45.7,38.3,1.45,Fail
S02287,Male,15,Master,High,Yes,Moderate,2.96,82.1,5.56,1.2,90,57.8,0,No,68,56.3,57.9,49.4,56.9,1.78,Pass
S02288,Male,17,High School,Medium,Yes,Noisy,2.32,93,5.87,2.2,87.1,52.9,1,No,54.2,52.2,43.4,56.3,48.2,1.9,Fail
S02289,Male,15,High School,High,Yes,Moderate,4.01,100,7.73,2.1,63.5,79.6,1,Yes,72.4,73.3,66.7,77.6,73.5,2.8,Pass
S02290,Male,16,High School,Medium,No,Moderate,1.86,83.9,8.51,3,100,59.8,0,No,39.5,56.1,51.2,40.8,48.8,2.24,Fail
S02291,Female,17,Bachelor,Low,Yes,Quiet,2.51,64.9,6.88,0.7,74.1,77.8,1,Yes,58.2,59,54.2,49.3,56.8,2.2,Pass
S02292,Female,16,Bachelor,High,Yes,Quiet,3.05,76.4,6.89,4.4,100,68.9,2,No,38,45.6,47.1,51.1,50.5,1.97,Pass
S02293,Male,16,PhD,Medium,Yes,Moderate,4.79,87.9,7.21,2.9,70.9,74.3,4,No,53.8,42.5,43.1,49.5,47.1,1.67,Fail
S02294,Female,16,Bachelor,Low,Yes,Moderate,2.36,76.6,6.52,4.1,95.9,89.8,4,No,43.9,48.5,60.2,41.7,48.7,2.06,Fail
S02295,Female,16,High School,Low,Yes,Moderate,2.52,81.5,7.99,1.6,85.6,77.9,2,No,57,55.1,62.2,53.9,56.8,2.71,Pass
S02296,Female,16,Master,Low,Yes,Moderate,1.38,82,6.52,0.7,67.2,76.6,2,No,65.6,64.8,62,52.9,59.9,2.69,Pass
S02297,Male,17,Bachelor,Medium,Yes,Moderate,1.82,90.6,7.7,1.1,88.8,62,0,No,51,42.8,54,44.1,46.9,1.6,Fail
S02298,Male,15,Bachelor,Medium,Yes,Quiet,3.5,75.5,5.68,3.6,82.7,77.6,2,No,56.6,52.7,52.7,45.1,52.2,1.9,Pass
S02299,Male,17,High School,Low,Yes,Moderate,3.04,79.2,8.72,1.8,93.8,69.6,1,No,53.4,59.9,45.6,57.6,58,2.33,Pass
S02300,Female,17,High School,High,Yes,Moderate,3.06,99.1,4.88,0.1,68.4,50.5,3,No,43.5,28,41.6,46.8,40.7,1.51,Fail
S02301,Male,17,Master,Low,Yes,Moderate,5.09,80.2,5.94,2.8,78.7,67.7,9,No,46.1,53.2,32.4,41,44.2,1.62,Fail
S02302,Male,18,Bachelor,Medium,Yes,Moderate,0.99,92.3,9.25,2,92.1,88.3,2,No,38.2,38.3,35.2,28.2,32.1,1.26,Fail
S02303,Male,18,High School,Medium,No,Moderate,5.78,85.1,7.1,2.1,52.6,56.7,1,No,66.2,62.6,68.9,72.9,69.6,2.53,Pass
S02304,Male,17,Bachelor,Medium,Yes,Quiet,4.41,84.8,6.34,0,62.7,75.3,3,No,62.9,69.4,66.8,71.3,68.6,3.06,Pass
S02305,Male,15,Master,Medium,Yes,Quiet,2.61,92.4,5.72,0.2,80.6,68.5,1,No,45.6,30,19.2,37.1,29.8,1.37,Fail
S02306,Male,17,High School,Medium,Yes,Quiet,3.47,66.4,6.56,1.7,82.7,70.3,0,Yes,31.6,32.1,41,42.9,35.7,1.68,Fail
S02307,Female,16,Bachelor,High,Yes,Moderate,2.18,89.4,7.29,1.1,78.6,67,2,No,65.7,68.8,55.5,59.2,62.6,2.67,Pass
S02308,Female,18,PhD,Low,No,Moderate,3.38,90.5,7.49,1.6,92,74.2,2,No,78.4,77.4,51.6,61.1,69.1,2.53,Pass
S02309,Male,18,High School,High,Yes,Quiet,5.58,93.5,7.32,3.7,78.5,54.8,1,No,77.8,91.3,77.2,72.2,78,3,Pass
S02310,Male,17,Bachelor,Medium,Yes,Noisy,2.22,81.2,5.21,0.9,95.3,78.4,2,Yes,49.7,34.3,39.7,49.1,45.3,2.05,Fail
S02311,Female,17,Bachelor,Medium,Yes,Moderate,2.72,85,7.14,1.1,84.9,63.4,2,No,54.4,56.7,64.5,49,53.3,2.36,Pass
S02312,Female,15,Bachelor,Medium,Yes,Quiet,2.09,60.5,7.34,1.7,63.2,72.7,1,No,53.3,38.1,40,42,43.9,1.49,Fail
S02313,Male,15,High School,Low,Yes,Moderate,2.28,78.3,7.35,1.1,82.4,73.6,0,No,52.4,49.2,46.6,58.5,48.9,2.05,Fail
S02314,Male,16,High School,Medium,No,Moderate,2.52,86.8,7.03,2.2,78.8,73.9,4,No,46.3,66.9,54.4,39.9,55.6,2.31,Pass
S02315,Male,17,Bachelor,High,Yes,Moderate,1.69,99.7,5.77,4,69.9,66.6,3,No,43.3,57.1,44.2,48.9,47,2.09,Fail
S02316,Male,17,High School,Low,Yes,Moderate,2.68,100,6.08,2.1,57.2,51.2,2,No,32.6,38.2,28.7,24,30.6,1.36,Fail
S02317,Female,17,Bachelor,Medium,Yes,Quiet,3.07,81.6,8.21,2.9,62.3,61.8,3,No,45.4,43.5,32,37.2,37.7,1.92,Fail
S02318,Male,18,High School,Medium,Yes,Quiet,2.52,93.7,6.22,0,67.3,64.7,1,No,46.2,47.8,56.9,36.2,44.2,1.61,Fail
S02319,Male,16,High School,Medium,Yes,Quiet,0.5,83.5,6.28,2.6,95.9,44.1,3,Yes,29.1,40.6,25.7,19,31,1.45,Fail
S02320,Male,15,PhD,Low,Yes,Quiet,2.81,68.8,6.7,4.7,75.1,62,0,No,40.5,32.2,40,26.1,34.3,1.22,Fail
S02321,Male,18,Bachelor,Medium,Yes,Moderate,2.94,91.1,5.78,2.6,98.3,86.6,4,No,51.5,45.5,56.1,58.2,52.3,1.78,Pass
S02322,Female,18,PhD,High,Yes,Moderate,5.28,100,7.63,2.7,64.7,54.5,0,Yes,65.6,59.4,62.8,53.2,60.6,2.03,Pass
S02323,Female,18,High School,Low,Yes,Moderate,3.03,81.2,5.73,2.9,69.4,81.4,1,No,29.2,34,37.2,38.4,36.3,1.65,Fail
S02324,Female,18,Bachelor,Medium,Yes,Moderate,4.12,75.9,8.08,4.9,71.6,61.8,4,No,41.7,34,52.7,43,44.3,2.02,Fail
S02325,Male,16,High School,Medium,Yes,Quiet,2.49,85.7,5.66,4.5,75.6,61.2,0,No,25.3,51.2,36.8,55.1,42.5,1.73,Fail
S02326,Male,17,Master,Medium,Yes,Quiet,4.56,83.8,6.72,1,83.6,67.1,3,Yes,75.4,57.3,47.3,57.6,57.9,1.92,Pass
S02327,Female,15,Master,Medium,Yes,Quiet,1.87,100,7.34,4.3,89.4,74.7,3,No,44.8,39.3,42.9,38.2,41.4,1.43,Fail
S02328,Male,15,High School,Medium,Yes,Quiet,3.61,95.1,7.79,4.6,98.8,63.5,0,Yes,58.2,50.1,48.5,44.6,51.2,2.04,Pass
S02329,Male,18,Master,Low,Yes,Moderate,4.01,86.3,6.77,0,47,62.1,2,No,58.9,55.7,40.4,45.4,48.4,2.38,Fail
S02330,Female,18,High School,High,Yes,Noisy,3.83,56,6.3,2.5,100,90.7,3,Yes,38.5,48.6,42.7,34.5,38.1,1.47,Fail
S02331,Female,16,Bachelor,High,Yes,Moderate,5.6,83.6,8.42,3.3,64.1,71.9,4,No,66.2,59.3,69.8,61.4,65.2,2.52,Pass
S02332,Female,18,PhD,Low,Yes,Moderate,2.3,100,7.18,0,81.5,49,1,No,52.6,44.3,57.8,37.1,49.5,2.05,Fail
S02333,Female,15,Master,Medium,Yes,Quiet,4.7,85.8,6.83,1.5,94.4,38.4,2,Yes,67.2,67.4,59.6,67.2,65.3,2.53,Pass
S02334,Male,15,PhD,Medium,No,Moderate,4.39,93.2,5.18,1.4,89.6,91.7,1,No,73.2,53.3,59.1,61.2,64.6,2.82,Pass
S02335,Male,17,High School,High,Yes,Moderate,3.06,88.9,7.19,1.5,96.8,83.9,0,No,65,60.2,58.3,49.8,58.2,1.86,Pass
S02336,Female,17,High School,High,No,Quiet,5.21,80.1,7,4.1,95.3,72.7,4,No,95.8,83.7,80.8,81.6,84.8,3.41,Pass
S02337,Male,15,High School,High,Yes,Noisy,2.82,100,5.64,2.4,86.3,72.2,1,No,31.3,43.2,43.1,32.1,40.1,1.88,Fail
S02338,Female,15,Bachelor,Low,Yes,Quiet,3.03,86.9,6.22,3.1,91.3,69.8,0,No,48.6,65,55,62.2,58.5,2.71,Pass
S02339,Female,16,Master,High,Yes,Moderate,2.99,77.9,7.09,2.6,61.4,71.5,2,No,42.1,43.5,35.5,41.2,42.2,1.8,Fail
S02340,Male,16,High School,High,Yes,Moderate,1.47,85.2,7.47,6.2,69.3,73.2,0,No,29.8,32.7,34.1,44,36,1.45,Fail
S02341,Female,15,Bachelor,Medium,No,Noisy,3.91,99.3,5.98,4,65.4,85.7,1,Yes,60.3,58.4,53.1,65.5,56.1,1.95,Pass
S02342,Male,18,High School,Medium,Yes,Noisy,3.73,70.2,5.99,2.5,44.4,84.2,0,No,50,54.5,43.3,51.3,52.3,2.46,Pass
S02343,Male,17,High School,Medium,Yes,Noisy,2.87,87.7,7.12,2.1,65.9,73,3,Yes,53,58.5,48.6,57.9,53,2.22,Pass
S02344,Male,15,Bachelor,Medium,Yes,Moderate,5.12,85.7,6.16,1.5,64.5,73.2,2,No,62.5,50.9,66.8,62.9,62.7,2.01,Pass
S02345,Male,18,Bachelor,Low,Yes,Moderate,2.48,69.6,6.8,1,66,82.6,2,Yes,57.1,64.3,50.9,45.5,51.7,2.25,Pass
S02346,Female,15,Master,Low,Yes,Quiet,0.92,92.7,8.78,0.7,90,78.8,3,No,32.7,25.1,36,58.8,38.9,1.36,Fail
S02347,Male,17,High School,Low,Yes,Moderate,5.28,87.6,6.96,4,68.5,68.7,3,Yes,58.5,59.3,54.5,53.6,55.2,2.28,Pass
S02348,Female,17,Master,Medium,Yes,Noisy,4.21,93.8,8.02,1.2,92.7,27.9,0,Yes,78.1,61.8,67.5,63.4,69.7,2.48,Pass
S02349,Female,16,High School,Low,Yes,Moderate,3.75,96.4,5.75,3.5,56.5,80.4,2,Yes,47.1,47.3,44.3,53.3,47.3,1.86,Fail
S02350,Female,16,High School,Medium,Yes,Quiet,2.59,84.4,6.23,1.7,70.2,86.7,3,No,49.7,53.6,47.6,57.5,52.9,2.39,Pass
S02351,Female,16,Bachelor,Low,Yes,Quiet,3.41,79.4,6.21,1.4,74.1,66.1,1,Yes,63.2,66.6,63.9,49.4,61,2.3,Pass
S02352,Male,16,Master,High,Yes,Moderate,1.49,70.8,5.9,2,97.8,53.3,2,No,41.9,28,46.7,42.9,38.2,1.89,Fail
S02353,Male,17,High School,High,Yes,Quiet,2.73,78.6,5.23,5.2,80.9,84,4,No,42.4,44.1,54.8,43.6,47.2,1.9,Fail
S02354,Female,18,High School,High,Yes,Quiet,1.92,85.1,7.19,7.1,84.4,84.3,0,No,57.4,55.7,59.2,58.2,58.2,2.53,Pass
S02355,Female,18,Bachelor,Medium,Yes,Quiet,3.31,75.4,7.39,2,63.5,57.2,5,No,46.1,40.5,41.6,55.3,49.3,2.08,Fail
S02356,Male,18,High School,Low,Yes,Quiet,4.11,90.8,6.05,1.8,92.8,77.1,2,No,36.1,49.3,42.2,57.4,46.9,2.05,Fail
S02357,Female,15,Master,Medium,Yes,Quiet,1.74,76,6.25,3.9,79.1,63.2,4,No,26.2,62.5,42.8,55.7,45,1.21,Fail
S02358,Male,16,Master,Low,Yes,Noisy,3.87,67.4,7.08,2.7,53.7,75.2,4,No,47.9,45.9,51.1,46.1,50.4,1.81,Pass
S02359,Female,16,High School,High,Yes,Moderate,3.24,79.2,7.02,1.5,90.5,90.9,0,No,51.6,55.7,54.6,55,55,2.44,Pass
S02360,Male,17,Bachelor,Medium,Yes,Moderate,3.82,86.8,8.03,3.2,84.4,77.1,2,No,54.3,62.9,55.3,38.5,51.1,1.75,Pass
S02361,Female,17,Master,Medium,No,Moderate,2.71,72.4,8.13,3.7,74.8,60.6,2,Yes,51.6,59.3,48.4,52.7,50.7,1.96,Pass
S02362,Female,15,High School,Medium,Yes,Quiet,3.84,76.1,6.33,2.1,74.8,61.9,1,No,43.8,40.7,52.2,37.6,42.2,1.66,Fail
S02363,Male,15,Bachelor,High,Yes,Noisy,2.17,78.7,6.93,2.2,63.9,99.7,2,No,41.3,44,46.3,33.8,44.1,1.86,Fail
S02364,Female,18,High School,Medium,Yes,Noisy,0.98,80,6,5.1,97.4,89.2,2,No,38.6,28.9,29.6,25.5,29.4,1.46,Fail
S02365,Female,17,Bachelor,Medium,Yes,Quiet,1.26,88,8.5,1.3,90.9,63.5,8,No,46.5,32.5,35.6,26.6,31.6,1.61,Fail
S02366,Male,16,High School,Medium,Yes,Quiet,2.4,91.4,7.27,1.7,64.1,68.4,4,Yes,39.4,50.3,48.4,41.8,44.8,1.87,Fail
S02367,Female,18,Master,Medium,Yes,Moderate,1.06,80.3,7.99,1.8,80.8,64.9,0,No,40.1,36.4,33.9,60.5,42.6,2.02,Fail
S02368,Male,16,High School,Low,Yes,Quiet,4.86,74.6,6.64,5,69.4,72.8,1,No,44.2,62.5,53,52.8,52,2.34,Pass
S02369,Male,18,High School,High,Yes,Noisy,2.9,86.4,8.02,0,60.9,81.9,5,No,47.4,48.2,49.8,55.5,51.4,2.3,Pass
S02370,Female,16,Master,Medium,Yes,Moderate,4.1,90.2,7.74,3.7,100,77.8,4,Yes,57.1,59.7,61.5,62,58.5,2.28,Pass
S02371,Female,15,High School,Low,Yes,Quiet,3.94,100,8.28,2.5,74.7,80.5,2,No,54.1,60.8,62.4,77.4,63.8,2.65,Pass
S02372,Female,18,High School,High,Yes,Moderate,3.01,96.5,5.66,5.2,67.4,59.4,3,Yes,50.1,42.5,49.2,53.7,48.1,1.84,Fail
S02373,Female,16,High School,Medium,No,Moderate,7.24,72.4,7.07,3,62.1,71.8,4,No,68.9,81.2,62.7,63.1,63.3,2.63,Pass
S02374,Female,16,High School,High,Yes,Quiet,6.51,83.6,8.1,0,76.4,82.7,5,No,90.1,79.9,80.9,79.2,83.3,3.21,Pass
S02375,Female,17,Master,High,No,Noisy,4.67,89.6,6.06,4.9,48.2,92.8,2,Yes,52.6,55.3,40.3,52,50,1.75,Pass
S02376,Female,18,Master,High,Yes,Quiet,1.91,76.5,7.52,2.1,77.7,37.8,1,Yes,49.4,44.1,34.8,37.4,39.7,1.58,Fail
S02377,Male,16,High School,Low,Yes,Noisy,4.72,81.5,7.57,0,98.2,77,1,Yes,61.5,65.6,60.7,60.8,60.2,2.45,Pass
S02378,Female,17,Bachelor,Low,Yes,Quiet,0.9,91.7,7.7,1.9,93.9,88.3,1,Yes,39.3,48.2,44.1,48.8,45.5,1.3,Fail
S02379,Male,16,Bachelor,High,Yes,Moderate,4.68,87.5,7.33,2.6,87.2,39.9,1,No,59,77.6,61.4,52.4,61.5,2.35,Pass
S02380,Female,18,Master,High,Yes,Quiet,0.5,85,7.62,0.9,100,90.5,2,No,49.1,51,56.6,60.3,54.1,2.2,Pass
S02381,Female,15,High School,Medium,Yes,Moderate,2.62,78.5,7.43,0.2,83.8,100,3,No,51.3,42.2,41.8,55.6,47.1,1.99,Fail
S02382,Male,18,Bachelor,Medium,Yes,Moderate,4.45,70.5,8.18,2.9,66.3,72.8,1,No,40.6,46,37.5,43.5,39,1.67,Fail
S02383,Female,18,Bachelor,Low,Yes,Quiet,3.46,81.9,6.28,0.6,92.5,78.1,0,Yes,51.9,62.2,64.1,72.7,64.9,2.69,Pass
S02384,Female,16,Bachelor,High,Yes,Moderate,1.23,84.1,7.34,1,82,55.5,0,No,16.5,30.1,28.1,29.9,21.8,0.57,Fail
S02385,Male,16,Bachelor,Low,Yes,Quiet,3.2,70.3,8.22,4.5,80.6,100,0,No,38,60.4,42.9,52.4,44.3,1.72,Fail
S02386,Female,18,High School,Low,Yes,Moderate,3.46,85.5,6.22,2,84.4,74.2,2,No,51.4,40.3,41.4,40.8,45.2,1.85,Fail
S02387,Female,17,Master,Medium,No,Moderate,3.25,88.9,6.31,0.7,74.1,31.6,1,No,41.7,44.7,44.1,45.8,41.8,1.6,Fail
S02388,Female,17,Bachelor,Low,Yes,Moderate,2.51,78.1,7.52,1.2,100,84.5,2,No,71,68.1,49.9,68.5,63.9,2.79,Pass
